nohup: ignoring input
1
      From worker 2:	Running on 1 Julia thread(s) [BLAS threads: 1]
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1070/5000 took 56.5s | ETA 13:23:53 | ∑L 0.027264126 | Lₜᵣ 0.02698536 | Lᵣ 0.000278765 | Dₛₜₛₚ (GMM) 1.039 | Dₕ 0.341 | PE(20) 1.1298006 | α 0.831 | cond(B) 9.571 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1075/5000 took 56.76s | ETA 13:23:00 | ∑L 0.028671553 | Lₜᵣ 0.028392203 | Lᵣ 0.00027935026 | Dₛₜₛₚ (GMM) 1.17 | Dₕ 0.352 | PE(20) 1.1655462 | α 0.831 | cond(B) 9.756 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1080/5000 took 56.06s | ETA 13:10:00 | ∑L 0.026446404 | Lₜᵣ 0.026166812 | Lᵣ 0.00027959194 | Dₛₜₛₚ (GMM) 0.926 | Dₕ 0.355 | PE(20) 1.1540763 | α 0.831 | cond(B) 9.686 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1085/5000 took 55.19s | ETA 12:53:13 | ∑L 0.028422445 | Lₜᵣ 0.028142942 | Lᵣ 0.00027950227 | Dₛₜₛₚ (GMM) 0.937 | Dₕ 0.362 | PE(20) 1.1526377 | α 0.832 | cond(B) 9.378 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1090/5000 took 56.32s | ETA 13:02:28 | ∑L 0.028969763 | Lₜᵣ 0.02868965 | Lᵣ 0.0002801117 | Dₛₜₛₚ (GMM) 1.395 | Dₕ 0.357 | PE(20) 1.1362436 | α 0.832 | cond(B) 9.489 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1095/5000 took 56.06s | ETA 12:53:58 | ∑L 0.025622476 | Lₜᵣ 0.025341738 | Lᵣ 0.0002807371 | Dₛₜₛₚ (GMM) 0.935 | Dₕ 0.354 | PE(20) 1.1506821 | α 0.832 | cond(B) 9.566 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1100/5000 took 56.34s | ETA 12:51:43 | ∑L 0.029250842 | Lₜᵣ 0.028969396 | Lᵣ 0.00028144507 | Dₛₜₛₚ (GMM) 1.067 | Dₕ 0.332 | PE(20) 1.1339759 | α 0.832 | cond(B) 9.788 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1105/5000 took 54.91s | ETA 12:27:42 | ∑L 0.027776621 | Lₜᵣ 0.027494892 | Lᵣ 0.00028172843 | Dₛₜₛₚ (GMM) 0.858 | Dₕ 0.334 | PE(20) 1.1269039 | α 0.833 | cond(B) 9.714 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1110/5000 took 56.08s | ETA 12:35:52 | ∑L 0.027679123 | Lₜᵣ 0.027397066 | Lᵣ 0.00028205622 | Dₛₜₛₚ (GMM) 0.937 | Dₕ 0.346 | PE(20) 1.137917 | α 0.833 | cond(B) 9.71 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1115/5000 took 56.04s | ETA 12:28:49 | ∑L 0.02757748 | Lₜᵣ 0.027295165 | Lᵣ 0.00028231475 | Dₛₜₛₚ (GMM) 1.132 | Dₕ 0.357 | PE(20) 1.1705801 | α 0.834 | cond(B) 9.638 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1120/5000 took 55.76s | ETA 12:19:07 | ∑L 0.025974305 | Lₜᵣ 0.025691444 | Lᵣ 0.00028286144 | Dₛₜₛₚ (GMM) 0.95 | Dₕ 0.361 | PE(20) 1.1503305 | α 0.834 | cond(B) 9.762 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1125/5000 took 55.81s | ETA 12:13:37 | ∑L 0.026704852 | Lₜᵣ 0.026421953 | Lᵣ 0.00028289808 | Dₛₜₛₚ (GMM) 1.047 | Dₕ 0.35 | PE(20) 1.1286939 | α 0.834 | cond(B) 9.547 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1130/5000 took 55.94s | ETA 12:10:21 | ∑L 0.029276097 | Lₜᵣ 0.028992593 | Lᵣ 0.00028350385 | Dₛₜₛₚ (GMM) 0.991 | Dₕ 0.332 | PE(20) 1.149146 | α 0.834 | cond(B) 9.727 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1135/5000 took 56.93s | ETA 12:17:40 | ∑L 0.027742287 | Lₜᵣ 0.027458739 | Lᵣ 0.0002835479 | Dₛₜₛₚ (GMM) 1.088 | Dₕ 0.356 | PE(20) 1.1600658 | α 0.835 | cond(B) 9.508 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1140/5000 took 55.68s | ETA 11:57:07 | ∑L 0.026453232 | Lₜᵣ 0.026169067 | Lᵣ 0.00028416442 | Dₛₜₛₚ (GMM) 0.959 | Dₕ 0.361 | PE(20) 1.1512195 | α 0.835 | cond(B) 9.696 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1145/5000 took 56.71s | ETA 12:06:34 | ∑L 0.025990322 | Lₜᵣ 0.02570582 | Lᵣ 0.00028450214 | Dₛₜₛₚ (GMM) 1.165 | Dₕ 0.365 | PE(20) 1.1667509 | α 0.835 | cond(B) 9.628 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1150/5000 took 56.24s | ETA 11:57:53 | ∑L 0.026523173 | Lₜᵣ 0.02623837 | Lᵣ 0.00028480188 | Dₛₜₛₚ (GMM) 0.915 | Dₕ 0.344 | PE(20) 1.1351141 | α 0.835 | cond(B) 9.604 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1155/5000 took 57.31s | ETA 12:07:58 | ∑L 0.028537959 | Lₜᵣ 0.028252617 | Lᵣ 0.00028534254 | Dₛₜₛₚ (GMM) 1.42 | Dₕ 0.355 | PE(20) 1.1316047 | α 0.836 | cond(B) 9.682 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1160/5000 took 56.52s | ETA 11:54:19 | ∑L 0.026726533 | Lₜᵣ 0.026440745 | Lᵣ 0.0002857881 | Dₛₜₛₚ (GMM) 1.091 | Dₕ 0.372 | PE(20) 1.185283 | α 0.836 | cond(B) 9.792 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1165/5000 took 55.21s | ETA 11:33:41 | ∑L 0.026755173 | Lₜᵣ 0.026469078 | Lᵣ 0.00028609482 | Dₛₜₛₚ (GMM) 1.031 | Dₕ 0.365 | PE(20) 1.1321546 | α 0.837 | cond(B) 9.747 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1170/5000 took 56.45s | ETA 11:44:36 | ∑L 0.02654527 | Lₜᵣ 0.026258849 | Lᵣ 0.00028642162 | Dₛₜₛₚ (GMM) 1.305 | Dₕ 0.317 | PE(20) 1.145111 | α 0.837 | cond(B) 9.716 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1175/5000 took 55.29s | ETA 11:26:26 | ∑L 0.026765672 | Lₜᵣ 0.026478857 | Lᵣ 0.00028681586 | Dₛₜₛₚ (GMM) 1.069 | Dₕ 0.36 | PE(20) 1.1793659 | α 0.837 | cond(B) 9.709 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1180/5000 took 56.82s | ETA 11:41:42 | ∑L 0.027414901 | Lₜᵣ 0.027127378 | Lᵣ 0.00028752343 | Dₛₜₛₚ (GMM) 1.165 | Dₕ 0.378 | PE(20) 1.1697373 | α 0.837 | cond(B) 9.876 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1185/5000 took 56.26s | ETA 11:30:24 | ∑L 0.02681303 | Lₜᵣ 0.026525423 | Lᵣ 0.00028760702 | Dₛₜₛₚ (GMM) 1.152 | Dₕ 0.346 | PE(20) 1.1381524 | α 0.838 | cond(B) 9.742 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1190/5000 took 56.45s | ETA 11:29:10 | ∑L 0.028662851 | Lₜᵣ 0.028374385 | Lᵣ 0.00028846523 | Dₛₜₛₚ (GMM) 0.884 | Dₕ 0.343 | PE(20) 1.1260478 | α 0.838 | cond(B) 9.955 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1195/5000 took 55.65s | ETA 11:14:15 | ∑L 0.02947555 | Lₜᵣ 0.029187003 | Lᵣ 0.00028854574 | Dₛₜₛₚ (GMM) 1.103 | Dₕ 0.352 | PE(20) 1.1460204 | α 0.839 | cond(B) 9.875 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1200/5000 took 56.65s | ETA 11:20:46 | ∑L 0.025409194 | Lₜᵣ 0.025120582 | Lᵣ 0.00028861154 | Dₛₜₛₚ (GMM) 0.972 | Dₕ 0.353 | PE(20) 1.1388042 | α 0.839 | cond(B) 9.655 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1205/5000 took 56.59s | ETA 11:16:49 | ∑L 0.027968843 | Lₜᵣ 0.027679563 | Lᵣ 0.00028928032 | Dₛₜₛₚ (GMM) 1.098 | Dₕ 0.363 | PE(20) 1.1654546 | α 0.839 | cond(B) 9.82 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1210/5000 took 56.68s | ETA 11:13:24 | ∑L 0.02852554 | Lₜᵣ 0.028235782 | Lᵣ 0.00028975835 | Dₛₜₛₚ (GMM) 1.139 | Dₕ 0.354 | PE(20) 1.1787485 | α 0.839 | cond(B) 9.904 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1215/5000 took 55.35s | ETA 10:52:31 | ∑L 0.026322166 | Lₜᵣ 0.026032206 | Lᵣ 0.00028995902 | Dₛₜₛₚ (GMM) 1.063 | Dₕ 0.353 | PE(20) 1.1493796 | α 0.84 | cond(B) 9.842 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1220/5000 took 56.01s | ETA 10:56:32 | ∑L 0.026356842 | Lₜᵣ 0.026066493 | Lᵣ 0.00029034904 | Dₛₜₛₚ (GMM) 1.057 | Dₕ 0.348 | PE(20) 1.1493108 | α 0.84 | cond(B) 9.812 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1225/5000 took 55.18s | ETA 10:39:53 | ∑L 0.028781671 | Lₜᵣ 0.028490998 | Lᵣ 0.00029067238 | Dₛₜₛₚ (GMM) 0.992 | Dₕ 0.371 | PE(20) 1.1716982 | α 0.84 | cond(B) 9.843 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1230/5000 took 56.78s | ETA 10:54:11 | ∑L 0.024536742 | Lₜᵣ 0.024245761 | Lᵣ 0.00029097975 | Dₛₜₛₚ (GMM) 1.007 | Dₕ 0.335 | PE(20) 1.1305851 | α 0.84 | cond(B) 9.849 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1235/5000 took 55.95s | ETA 10:38:11 | ∑L 0.026171848 | Lₜᵣ 0.02588046 | Lᵣ 0.00029138805 | Dₛₜₛₚ (GMM) 1.19 | Dₕ 0.374 | PE(20) 1.1787375 | α 0.84 | cond(B) 9.858 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1240/5000 took 55.4s | ETA 10:26:48 | ∑L 0.025373077 | Lₜᵣ 0.025081092 | Lᵣ 0.000291984 | Dₛₜₛₚ (GMM) 0.938 | Dₕ 0.366 | PE(20) 1.1468655 | α 0.84 | cond(B) 9.974 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1245/5000 took 56.56s | ETA 10:35:25 | ∑L 0.028328823 | Lₜᵣ 0.02803625 | Lᵣ 0.00029257228 | Dₛₜₛₚ (GMM) 1.347 | Dₕ 0.339 | PE(20) 1.1420947 | α 0.841 | cond(B) 10.081 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1250/5000 took 55.56s | ETA 10:18:13 | ∑L 0.024721107 | Lₜᵣ 0.024428634 | Lᵣ 0.00029247187 | Dₛₜₛₚ (GMM) 1.095 | Dₕ 0.346 | PE(20) 1.1428264 | α 0.841 | cond(B) 9.77 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1255/5000 took 55.91s | ETA 10:17:14 | ∑L 0.026797924 | Lₜᵣ 0.026504777 | Lᵣ 0.00029314597 | Dₛₜₛₚ (GMM) 1.16 | Dₕ 0.37 | PE(20) 1.1435977 | α 0.842 | cond(B) 9.93 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1260/5000 took 56.63s | ETA 10:21:15 | ∑L 0.028607758 | Lₜᵣ 0.028314155 | Lᵣ 0.0002936034 | Dₛₜₛₚ (GMM) 1.336 | Dₕ 0.351 | PE(20) 1.1518935 | α 0.842 | cond(B) 10.023 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1265/5000 took 55.57s | ETA 10:04:12 | ∑L 0.026155928 | Lₜᵣ 0.025861792 | Lᵣ 0.00029413667 | Dₛₜₛₚ (GMM) 1.07 | Dₕ 0.357 | PE(20) 1.1624395 | α 0.842 | cond(B) 10.091 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1270/5000 took 55.25s | ETA 09:55:01 | ∑L 0.028279316 | Lₜᵣ 0.027984794 | Lᵣ 0.00029452177 | Dₛₜₛₚ (GMM) 1.09 | Dₕ 0.361 | PE(20) 1.1543013 | α 0.842 | cond(B) 10.168 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1275/5000 took 56.93s | ETA 10:11:18 | ∑L 0.02654275 | Lₜᵣ 0.026247997 | Lᵣ 0.0002947531 | Dₛₜₛₚ (GMM) 1.021 | Dₕ 0.347 | PE(20) 1.1428347 | α 0.843 | cond(B) 10.078 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1280/5000 took 56.48s | ETA 10:00:26 | ∑L 0.026021514 | Lₜᵣ 0.025726655 | Lᵣ 0.00029485836 | Dₛₜₛₚ (GMM) 1.064 | Dₕ 0.351 | PE(20) 1.1266809 | α 0.843 | cond(B) 9.944 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1285/5000 took 55.41s | ETA 09:42:53 | ∑L 0.025768489 | Lₜᵣ 0.02547322 | Lᵣ 0.00029526892 | Dₛₜₛₚ (GMM) 1.268 | Dₕ 0.377 | PE(20) 1.159445 | α 0.843 | cond(B) 9.968 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1290/5000 took 56.91s | ETA 09:56:59 | ∑L 0.028057717 | Lₜᵣ 0.027761813 | Lᵣ 0.00029590324 | Dₛₜₛₚ (GMM) 1.14 | Dₕ 0.366 | PE(20) 1.133438 | α 0.843 | cond(B) 10.196 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1295/5000 took 56.51s | ETA 09:47:26 | ∑L 0.026919428 | Lₜᵣ 0.02662316 | Lᵣ 0.00029626786 | Dₛₜₛₚ (GMM) 0.993 | Dₕ 0.353 | PE(20) 1.1447775 | α 0.843 | cond(B) 10.17 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1300/5000 took 56.68s | ETA 09:45:31 | ∑L 0.02682029 | Lₜᵣ 0.026524086 | Lᵣ 0.00029620444 | Dₛₜₛₚ (GMM) 1.022 | Dₕ 0.332 | PE(20) 1.1618578 | α 0.844 | cond(B) 9.842 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1305/5000 took 54.42s | ETA 09:12:14 | ∑L 0.026174672 | Lₜᵣ 0.025877737 | Lᵣ 0.00029693512 | Dₛₜₛₚ (GMM) 1.031 | Dₕ 0.359 | PE(20) 1.1344587 | α 0.844 | cond(B) 10.066 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1310/5000 took 55.47s | ETA 09:19:22 | ∑L 0.024676997 | Lₜᵣ 0.024379726 | Lᵣ 0.00029727153 | Dₛₜₛₚ (GMM) 1.165 | Dₕ 0.359 | PE(20) 1.1524508 | α 0.844 | cond(B) 10.101 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1315/5000 took 56.18s | ETA 09:22:02 | ∑L 0.02594456 | Lₜᵣ 0.025646824 | Lᵣ 0.00029773585 | Dₛₜₛₚ (GMM) 0.981 | Dₕ 0.364 | PE(20) 1.1461657 | α 0.844 | cond(B) 10.185 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1320/5000 took 55.99s | ETA 09:13:14 | ∑L 0.025346532 | Lₜᵣ 0.025048532 | Lᵣ 0.00029800154 | Dₛₜₛₚ (GMM) 1.36 | Dₕ 0.38 | PE(20) 1.1537467 | α 0.844 | cond(B) 10.158 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1325/5000 took 56.68s | ETA 09:15:35 | ∑L 0.026613742 | Lₜᵣ 0.026315715 | Lᵣ 0.00029802657 | Dₛₜₛₚ (GMM) 1.135 | Dₕ 0.35 | PE(20) 1.1618942 | α 0.845 | cond(B) 9.905 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1330/5000 took 55.49s | ETA 08:57:11 | ∑L 0.024710706 | Lₜᵣ 0.024412118 | Lᵣ 0.0002985885 | Dₛₜₛₚ (GMM) 1.031 | Dₕ 0.368 | PE(20) 1.1752462 | α 0.845 | cond(B) 10.015 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1335/5000 took 55.29s | ETA 08:51:01 | ∑L 0.027023721 | Lₜᵣ 0.026724517 | Lᵣ 0.00029920458 | Dₛₜₛₚ (GMM) 1.009 | Dₕ 0.347 | PE(20) 1.1499033 | α 0.845 | cond(B) 10.197 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1340/5000 took 55.69s | ETA 08:52:38 | ∑L 0.027500639 | Lₜᵣ 0.027201058 | Lᵣ 0.00029958066 | Dₛₜₛₚ (GMM) 1.081 | Dₕ 0.35 | PE(20) 1.1446495 | α 0.846 | cond(B) 10.231 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1345/5000 took 56.1s | ETA 08:52:54 | ∑L 0.027402753 | Lₜᵣ 0.027102355 | Lᵣ 0.0003003981 | Dₛₜₛₚ (GMM) 1.141 | Dₕ 0.361 | PE(20) 1.1463345 | α 0.846 | cond(B) 10.503 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1350/5000 took 56.83s | ETA 08:55:46 | ∑L 0.024994139 | Lₜᵣ 0.024693716 | Lᵣ 0.00030042138 | Dₛₜₛₚ (GMM) 0.997 | Dₕ 0.37 | PE(20) 1.1362911 | α 0.846 | cond(B) 10.335 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1355/5000 took 56.62s | ETA 08:48:38 | ∑L 0.027827289 | Lₜᵣ 0.02752677 | Lᵣ 0.00030051885 | Dₛₜₛₚ (GMM) 1.158 | Dₕ 0.388 | PE(20) 1.154068 | α 0.846 | cond(B) 10.152 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1360/5000 took 55.5s | ETA 08:30:19 | ∑L 0.026589694 | Lₜᵣ 0.02628889 | Lᵣ 0.0003008049 | Dₛₜₛₚ (GMM) 1.331 | Dₕ 0.383 | PE(20) 1.181807 | α 0.847 | cond(B) 10.121 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1365/5000 took 55.79s | ETA 08:28:13 | ∑L 0.026113965 | Lₜᵣ 0.025812617 | Lᵣ 0.00030134714 | Dₛₜₛₚ (GMM) 0.867 | Dₕ 0.343 | PE(20) 1.1413395 | α 0.847 | cond(B) 10.276 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1370/5000 took 55.74s | ETA 08:22:31 | ∑L 0.026661366 | Lₜᵣ 0.026359372 | Lᵣ 0.00030199465 | Dₛₜₛₚ (GMM) 1.071 | Dₕ 0.376 | PE(20) 1.1688999 | α 0.848 | cond(B) 10.422 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1375/5000 took 54.72s | ETA 08:05:02 | ∑L 0.02763104 | Lₜᵣ 0.0273286 | Lᵣ 0.00030244055 | Dₛₜₛₚ (GMM) 1.153 | Dₕ 0.362 | PE(20) 1.175355 | α 0.848 | cond(B) 10.451 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1380/5000 took 54.85s | ETA 07:59:51 | ∑L 0.027375218 | Lₜᵣ 0.027072221 | Lᵣ 0.0003029971 | Dₛₜₛₚ (GMM) 1.228 | Dₕ 0.344 | PE(20) 1.1203626 | α 0.848 | cond(B) 10.588 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1385/5000 took 55.0s | ETA 07:57:07 | ∑L 0.028113939 | Lₜᵣ 0.027810894 | Lᵣ 0.0003030455 | Dₛₜₛₚ (GMM) 0.936 | Dₕ 0.338 | PE(20) 1.1389017 | α 0.848 | cond(B) 10.462 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.4/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1390/5000 took 55.27s | ETA 07:55:44 | ∑L 0.026098883 | Lₜᵣ 0.025795234 | Lᵣ 0.00030364853 | Dₛₜₛₚ (GMM) 1.206 | Dₕ 0.359 | PE(20) 1.1518058 | α 0.848 | cond(B) 10.555 
