nohup: ignoring input
1
      From worker 2:	Running on 1 Julia thread(s) [BLAS threads: 1]
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1565/5000 took 56.98s | ETA 07:26:01 | ∑L 0.02683971 | Lₜᵣ 0.026564104 | Lᵣ 0.00027560678 | Dₛₜₛₚ (GMM) 1.204 | Dₕ 0.362 | PE(20) 1.1958636 | α 0.849 | cond(B) 9.88 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1570/5000 took 58.77s | ETA 07:40:50 | ∑L 0.026236854 | Lₜᵣ 0.02596071 | Lᵣ 0.0002761455 | Dₛₜₛₚ (GMM) 1.68 | Dₕ 0.397 | PE(20) 1.1842431 | α 0.849 | cond(B) 10.054 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1575/5000 took 58.67s | ETA 07:34:43 | ∑L 0.02652344 | Lₜᵣ 0.026246915 | Lᵣ 0.00027652498 | Dₛₜₛₚ (GMM) 1.845 | Dₕ 0.407 | PE(20) 1.1964558 | α 0.849 | cond(B) 10.113 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1580/5000 took 59.68s | ETA 07:42:03 | ∑L 0.026337983 | Lₜᵣ 0.02606124 | Lᵣ 0.0002767421 | Dₛₜₛₚ (GMM) 1.597 | Dₕ 0.389 | PE(20) 1.1643428 | α 0.849 | cond(B) 10.144 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1585/5000 took 58.17s | ETA 07:20:03 | ∑L 0.025725694 | Lₜᵣ 0.025448797 | Lᵣ 0.00027689795 | Dₛₜₛₚ (GMM) 1.606 | Dₕ 0.384 | PE(20) 1.1522456 | α 0.849 | cond(B) 10.092 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1590/5000 took 57.38s | ETA 07:07:41 | ∑L 0.026021773 | Lₜᵣ 0.025744915 | Lᵣ 0.00027685784 | Dₛₜₛₚ (GMM) 1.881 | Dₕ 0.398 | PE(20) 1.1559854 | α 0.849 | cond(B) 9.928 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1595/5000 took 58.97s | ETA 07:20:54 | ∑L 0.0259009 | Lₜᵣ 0.025624009 | Lᵣ 0.0002768911 | Dₛₜₛₚ (GMM) 1.613 | Dₕ 0.388 | PE(20) 1.168879 | α 0.849 | cond(B) 9.811 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1600/5000 took 59.41s | ETA 07:21:03 | ∑L 0.027351724 | Lₜᵣ 0.027074687 | Lᵣ 0.0002770368 | Dₛₜₛₚ (GMM) 1.656 | Dₕ 0.387 | PE(20) 1.1948963 | α 0.85 | cond(B) 9.779 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1605/5000 took 57.79s | ETA 06:58:08 | ∑L 0.027473547 | Lₜᵣ 0.027196262 | Lᵣ 0.00027728506 | Dₛₜₛₚ (GMM) 2.021 | Dₕ 0.405 | PE(20) 1.1885597 | α 0.85 | cond(B) 9.794 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1610/5000 took 57.57s | ETA 06:50:47 | ∑L 0.023590846 | Lₜᵣ 0.023313325 | Lᵣ 0.00027752167 | Dₛₜₛₚ (GMM) 1.454 | Dₕ 0.365 | PE(20) 1.1913309 | α 0.85 | cond(B) 9.794 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1615/5000 took 58.73s | ETA 06:59:32 | ∑L 0.025503451 | Lₜᵣ 0.025225602 | Lᵣ 0.00027784854 | Dₛₜₛₚ (GMM) 1.379 | Dₕ 0.366 | PE(20) 1.1761138 | α 0.85 | cond(B) 9.868 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1620/5000 took 59.33s | ETA 07:01:17 | ∑L 0.02583594 | Lₜᵣ 0.02555785 | Lᵣ 0.00027809115 | Dₛₜₛₚ (GMM) 2.018 | Dₕ 0.412 | PE(20) 1.1857853 | α 0.85 | cond(B) 9.883 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1625/5000 took 57.88s | ETA 06:40:16 | ∑L 0.026196696 | Lₜᵣ 0.02591849 | Lᵣ 0.0002782073 | Dₛₜₛₚ (GMM) 1.525 | Dₕ 0.408 | PE(20) 1.1846805 | α 0.85 | cond(B) 9.835 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1630/5000 took 58.8s | ETA 06:44:59 | ∑L 0.02642199 | Lₜᵣ 0.026143715 | Lᵣ 0.0002782747 | Dₛₜₛₚ (GMM) 1.607 | Dₕ 0.401 | PE(20) 1.1960407 | α 0.851 | cond(B) 9.767 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1635/5000 took 59.21s | ETA 06:44:58 | ∑L 0.027123496 | Lₜᵣ 0.02684518 | Lᵣ 0.00027831664 | Dₛₜₛₚ (GMM) 1.973 | Dₕ 0.393 | PE(20) 1.183209 | α 0.851 | cond(B) 9.657 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1640/5000 took 57.97s | ETA 06:26:25 | ∑L 0.025864214 | Lₜᵣ 0.025585461 | Lᵣ 0.00027875157 | Dₛₜₛₚ (GMM) 1.333 | Dₕ 0.369 | PE(20) 1.1778979 | α 0.851 | cond(B) 9.778 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1645/5000 took 57.6s | ETA 06:17:35 | ∑L 0.025705488 | Lₜᵣ 0.02542612 | Lᵣ 0.00027936825 | Dₛₜₛₚ (GMM) 1.402 | Dₕ 0.378 | PE(20) 1.1880583 | α 0.851 | cond(B) 10.005 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1650/5000 took 58.79s | ETA 06:26:33 | ∑L 0.024721576 | Lₜᵣ 0.02444178 | Lᵣ 0.0002797946 | Dₛₜₛₚ (GMM) 1.724 | Dₕ 0.396 | PE(20) 1.1660008 | α 0.851 | cond(B) 10.112 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1655/5000 took 58.11s | ETA 06:14:07 | ∑L 0.025453974 | Lₜᵣ 0.025174093 | Lᵣ 0.00027988196 | Dₛₜₛₚ (GMM) 1.744 | Dₕ 0.392 | PE(20) 1.1707951 | α 0.851 | cond(B) 10.035 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1660/5000 took 57.27s | ETA 05:59:46 | ∑L 0.023520624 | Lₜᵣ 0.023240663 | Lᵣ 0.00027996025 | Dₛₜₛₚ (GMM) 1.864 | Dₕ 0.39 | PE(20) 1.167182 | α 0.852 | cond(B) 9.963 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1665/5000 took 59.08s | ETA 06:14:02 | ∑L 0.025998032 | Lₜᵣ 0.025717732 | Lᵣ 0.00028030056 | Dₛₜₛₚ (GMM) 1.667 | Dₕ 0.418 | PE(20) 1.1859901 | α 0.852 | cond(B) 10.029 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1670/5000 took 57.9s | ETA 05:55:54 | ∑L 0.027115736 | Lₜᵣ 0.026835367 | Lᵣ 0.00028036837 | Dₛₜₛₚ (GMM) 1.618 | Dₕ 0.373 | PE(20) 1.1744504 | α 0.852 | cond(B) 9.939 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1675/5000 took 57.63s | ETA 05:48:00 | ∑L 0.0270285 | Lₜᵣ 0.026748259 | Lᵣ 0.00028023976 | Dₛₜₛₚ (GMM) 1.693 | Dₕ 0.394 | PE(20) 1.2029476 | α 0.852 | cond(B) 9.751 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1680/5000 took 59.32s | ETA 06:03:02 | ∑L 0.027953565 | Lₜᵣ 0.027673226 | Lᵣ 0.00028034014 | Dₛₜₛₚ (GMM) 1.779 | Dₕ 0.399 | PE(20) 1.1997175 | α 0.852 | cond(B) 9.665 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1685/5000 took 57.84s | ETA 05:42:02 | ∑L 0.025013963 | Lₜᵣ 0.024732962 | Lᵣ 0.00028100034 | Dₛₜₛₚ (GMM) 1.662 | Dₕ 0.398 | PE(20) 1.1639863 | α 0.852 | cond(B) 9.923 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1690/5000 took 59.11s | ETA 05:51:04 | ∑L 0.02533304 | Lₜᵣ 0.025051717 | Lᵣ 0.00028132228 | Dₛₜₛₚ (GMM) 1.797 | Dₕ 0.386 | PE(20) 1.1658045 | α 0.852 | cond(B) 9.991 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1695/5000 took 58.18s | ETA 05:35:57 | ∑L 0.026772514 | Lₜᵣ 0.026490845 | Lᵣ 0.00028166996 | Dₛₜₛₚ (GMM) 2.014 | Dₕ 0.401 | PE(20) 1.174612 | α 0.853 | cond(B) 10.053 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1700/5000 took 56.66s | ETA 05:13:19 | ∑L 0.025247602 | Lₜᵣ 0.024965495 | Lᵣ 0.00028210654 | Dₛₜₛₚ (GMM) 1.793 | Dₕ 0.402 | PE(20) 1.1798737 | α 0.853 | cond(B) 10.17 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1705/5000 took 59.05s | ETA 05:33:25 | ∑L 0.02651632 | Lₜᵣ 0.026234504 | Lᵣ 0.0002818163 | Dₛₜₛₚ (GMM) 1.481 | Dₕ 0.366 | PE(20) 1.1722261 | α 0.853 | cond(B) 9.905 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1710/5000 took 57.14s | ETA 05:07:38 | ∑L 0.02547304 | Lₜᵣ 0.025191339 | Lᵣ 0.00028170148 | Dₛₜₛₚ (GMM) 1.721 | Dₕ 0.402 | PE(20) 1.2055011 | α 0.853 | cond(B) 9.733 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1715/5000 took 58.79s | ETA 05:19:03 | ∑L 0.026479693 | Lₜᵣ 0.026197324 | Lᵣ 0.00028236993 | Dₛₜₛₚ (GMM) 1.728 | Dₕ 0.389 | PE(20) 1.179144 | α 0.853 | cond(B) 9.984 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1720/5000 took 57.47s | ETA 04:58:54 | ∑L 0.025464918 | Lₜᵣ 0.025182297 | Lᵣ 0.00028262145 | Dₛₜₛₚ (GMM) 1.553 | Dₕ 0.414 | PE(20) 1.1819848 | α 0.853 | cond(B) 10.013 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1725/5000 took 58.65s | ETA 05:06:36 | ∑L 0.025881961 | Lₜᵣ 0.02559893 | Lᵣ 0.00028303103 | Dₛₜₛₚ (GMM) 1.866 | Dₕ 0.387 | PE(20) 1.1761107 | α 0.853 | cond(B) 10.113 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1730/5000 took 57.47s | ETA 04:47:54 | ∑L 0.02669324 | Lₜᵣ 0.026410352 | Lᵣ 0.00028288772 | Dₛₜₛₚ (GMM) 1.396 | Dₕ 0.359 | PE(20) 1.1597936 | α 0.853 | cond(B) 9.944 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1735/5000 took 58.37s | ETA 04:52:30 | ∑L 0.02649242 | Lₜᵣ 0.026209716 | Lᵣ 0.00028270422 | Dₛₜₛₚ (GMM) 1.642 | Dₕ 0.394 | PE(20) 1.1926328 | α 0.853 | cond(B) 9.712 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1740/5000 took 58.19s | ETA 04:44:30 | ∑L 0.024655955 | Lₜᵣ 0.024372518 | Lᵣ 0.00028343598 | Dₛₜₛₚ (GMM) 1.592 | Dₕ 0.391 | PE(20) 1.1662551 | α 0.854 | cond(B) 9.984 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1745/5000 took 57.63s | ETA 04:33:33 | ∑L 0.02539402 | Lₜᵣ 0.025110248 | Lᵣ 0.00028377248 | Dₛₜₛₚ (GMM) 1.728 | Dₕ 0.373 | PE(20) 1.1686295 | α 0.854 | cond(B) 10.055 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1750/5000 took 58.91s | ETA 04:41:53 | ∑L 0.027311604 | Lₜᵣ 0.027027607 | Lᵣ 0.00028399765 | Dₛₜₛₚ (GMM) 1.862 | Dₕ 0.398 | PE(20) 1.1857424 | α 0.854 | cond(B) 10.066 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1755/5000 took 57.18s | ETA 04:18:28 | ∑L 0.026401512 | Lₜᵣ 0.02611789 | Lᵣ 0.0002836239 | Dₛₜₛₚ (GMM) 1.675 | Dₕ 0.367 | PE(20) 1.1776137 | α 0.854 | cond(B) 9.749 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1760/5000 took 59.63s | ETA 04:39:06 | ∑L 0.025569769 | Lₜᵣ 0.025285117 | Lᵣ 0.00028465153 | Dₛₜₛₚ (GMM) 1.78 | Dₕ 0.384 | PE(20) 1.1806647 | α 0.854 | cond(B) 10.2 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1765/5000 took 57.09s | ETA 04:06:55 | ∑L 0.027741944 | Lₜᵣ 0.027457602 | Lᵣ 0.00028434143 | Dₛₜₛₚ (GMM) 1.692 | Dₕ 0.387 | PE(20) 1.1924855 | α 0.855 | cond(B) 9.924 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1770/5000 took 58.94s | ETA 04:21:15 | ∑L 0.026831703 | Lₜᵣ 0.02654711 | Lᵣ 0.00028459335 | Dₛₜₛₚ (GMM) 1.529 | Dₕ 0.373 | PE(20) 1.1778518 | α 0.855 | cond(B) 9.926 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1775/5000 took 57.12s | ETA 03:56:23 | ∑L 0.027441587 | Lₜᵣ 0.027156934 | Lᵣ 0.000284654 | Dₛₜₛₚ (GMM) 1.449 | Dₕ 0.374 | PE(20) 1.1782466 | α 0.855 | cond(B) 9.857 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1780/5000 took 57.96s | ETA 03:59:57 | ∑L 0.025813047 | Lₜᵣ 0.02552747 | Lᵣ 0.00028557781 | Dₛₜₛₚ (GMM) 1.816 | Dₕ 0.395 | PE(20) 1.1552244 | α 0.855 | cond(B) 10.281 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1785/5000 took 58.28s | ETA 03:57:24 | ∑L 0.024772577 | Lₜᵣ 0.024487402 | Lᵣ 0.0002851755 | Dₛₜₛₚ (GMM) 1.421 | Dₕ 0.378 | PE(20) 1.1754827 | α 0.855 | cond(B) 9.931 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1790/5000 took 57.2s | ETA 03:40:31 | ∑L 0.026055582 | Lₜᵣ 0.02577012 | Lᵣ 0.00028546187 | Dₛₜₛₚ (GMM) 1.605 | Dₕ 0.369 | PE(20) 1.174293 | α 0.855 | cond(B) 9.978 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1795/5000 took 58.62s | ETA 03:49:12 | ∑L 0.025683522 | Lₜᵣ 0.025397658 | Lᵣ 0.00028586417 | Dₛₜₛₚ (GMM) 1.535 | Dₕ 0.402 | PE(20) 1.2016125 | α 0.855 | cond(B) 10.09 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1800/5000 took 57.57s | ETA 03:33:24 | ∑L 0.026033146 | Lₜᵣ 0.025747139 | Lᵣ 0.00028600736 | Dₛₜₛₚ (GMM) 1.591 | Dₕ 0.4 | PE(20) 1.1787642 | α 0.856 | cond(B) 10.062 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1805/5000 took 59.11s | ETA 03:43:54 | ∑L 0.024502976 | Lₜᵣ 0.024217207 | Lᵣ 0.000285769 | Dₛₜₛₚ (GMM) 1.68 | Dₕ 0.4 | PE(20) 1.2000039 | α 0.856 | cond(B) 9.799 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1810/5000 took 57.15s | ETA 03:18:05 | ∑L 0.025806075 | Lₜᵣ 0.025519347 | Lᵣ 0.00028672846 | Dₛₜₛₚ (GMM) 1.554 | Dₕ 0.38 | PE(20) 1.158504 | α 0.856 | cond(B) 10.225 
      From worker 2:	[delayed_forcing_solar_shPLRNN_GTF_0.2/CRSettings-ℳ_clippedShallowPLRNN-𝒪_Affine-M_16-H_800::001] Epoch 1815/5000 took 59.14s | ETA 03:34:23 | ∑L 0.02559125 | Lₜᵣ 0.025304876 | Lᵣ 0.0002863736 | Dₛₜₛₚ (GMM) 1.428 | Dₕ 0.384 | PE(20) 1.182498 | α 0.856 | cond(B) 9.907 
